461.3750	837.3750
463.3750	838.1250
465.7500	839.2500
467.8750	840.3750
470.2500	840.5000
472.6250	841.1250
475.3750	842.0000
477.3750	842.5000
478.8750	843.0000
479.6250	845.1250
483.5000	844.8750
485.5000	845.1250
487.7500	845.8750
490.5000	846.8750
495.1250	849.6250
495.2500	848.5000
497.0000	848.5000
498.6250	849.5000
498.6250	853.0000
499.3750	856.5000
501.6250	860.3750
505.1250	859.7500
505.6250	856.0000
505.5000	850.7500
507.7500	850.7500
509.2500	853.3750
510.5000	857.0000
513.3750	861.3750
514.5000	863.7500
518.0000	863.5000
519.1250	858.6250
521.3750	860.8750
524.5000	860.6250
527.7500	860.0000
531.0000	858.8750
532.6250	858.0000
533.8750	857.0000
537.2500	854.7500
536.7500	852.7500
533.1250	849.2500
531.8750	847.1250
529.6250	845.1250
528.1250	844.5000
526.2500	844.1250
523.2500	844.1250
520.7500	845.0000
519.5000	845.0000
520.8750	843.2500
521.2500	842.0000
521.2500	838.5000
518.7500	838.3750
516.2500	838.6250
513.6250	840.7500
511.5000	843.2500
509.1250	846.1250
507.0000	845.8750
505.5000	844.7500
508.2500	843.7500
508.2500	840.7500
507.6250	838.1250
507.6250	836.1250
504.1250	836.2500
501.2500	838.8750
500.5000	840.5000
498.6250	842.6250
497.3750	843.0000
493.2500	842.6250
493.7500	840.6250
493.7500	839.0000
491.6250	834.3750
487.6250	836.8750
484.6250	836.8750
480.5000	836.8750
474.3750	837.2500
469.1250	837.3750
461.8750	835.6250
