620.1667	1222.1666
626.8334	1220.8333
630.1667	1219.8333
634.5000	1218.8333
638.8334	1217.8333
644.1667	1216.5000
648.8334	1216.5000
652.5000	1216.5000
655.8334	1216.5000
661.1667	1218.1666
664.1667	1220.1666
666.5000	1220.8333
669.5000	1222.1666
671.8334	1223.8333
675.5000	1225.8333
678.8334	1226.8333
682.1667	1228.8333
685.8334	1230.5000
688.8334	1230.5000
690.5000	1230.8333
694.8334	1232.8333
698.1667	1235.1666
699.8334	1236.8333
701.8334	1238.8333
704.1667	1238.8333
708.5000	1240.5000
713.1667	1243.8333
716.8334	1245.8333
721.1667	1246.1666
725.5000	1246.1666
728.5000	1246.1666
731.1667	1246.1666
733.1667	1246.1666
735.5000	1246.1666
737.5000	1245.8333
739.1667	1245.1666
741.5000	1243.1666
748.1667	1240.8333
750.5000	1238.8333
750.5000	1233.8333
747.1667	1228.1666
744.1667	1223.5000
741.8334	1220.1666
738.8334	1219.1666
735.5000	1217.5000
730.8334	1214.1666
726.5000	1214.1666
718.8334	1214.1666
714.1667	1214.1666
707.8334	1214.1666
702.8334	1214.1666
699.5000	1214.1666
694.5000	1211.5000
690.1667	1208.8333
683.1667	1208.8333
677.8334	1208.8333
671.1667	1207.8333
666.8334	1207.5000
661.5000	1207.5000
656.5000	1207.5000
652.5000	1208.5000
649.5000	1208.8333
646.5000	1209.5000
643.5000	1209.5000
641.5000	1210.5000
639.1667	1210.5000
636.5000	1210.5000
635.1667	1210.5000
633.1667	1210.8333
630.8334	1212.1666
628.5000	1213.5000
627.5000	1213.5000
626.1667	1214.1666
624.5000	1214.5000
622.8334	1214.8333
619.5000	1216.1666
