632.0000	889.6667
636.0000	889.1667
642.0000	887.0000
646.3333	879.3334
650.1667	883.1667
650.1667	884.5000
654.5000	884.6667
654.0000	875.1667
655.8333	874.8334
659.3333	877.0000
662.3333	880.5000
662.3333	884.5000
667.0000	884.5000
666.6667	878.8334
666.5000	871.0000
669.6667	869.6667
672.1667	872.1667
672.1667	877.3334
675.1667	876.8334
676.3333	880.3334
675.5000	884.8334
680.6667	883.5000
680.8333	877.3334
684.6667	867.8334
688.1667	867.3334
686.5000	877.5000
689.0000	877.6667
689.0000	882.3334
693.0000	881.3334
693.5000	873.1667
703.6667	868.0000
703.6667	874.6667
698.5000	875.5000
697.6667	878.1667
701.8333	878.8334
702.0000	882.6667
698.5000	884.6667
702.6667	885.0000
706.1667	881.8334
709.5000	878.8334
715.6667	879.0000
722.0000	887.0000
722.3333	891.3334
720.6667	895.0000
715.8333	895.0000
715.3333	897.0000
706.8333	896.8334
700.6667	886.3334
696.6667	886.1667
701.3333	889.6667
701.3333	892.1667
698.5000	892.1667
704.1667	896.3334
701.1667	900.3334
697.0000	897.3334
697.0000	900.5000
693.5000	897.0000
688.0000	892.8334
688.1667	886.5000
677.0000	887.6667
674.1667	899.1667
667.1667	889.1667
663.8333	888.6667
662.6667	893.1667
658.1667	899.0000
655.5000	897.5000
655.6667	892.5000
654.3333	890.8334
652.1667	890.8334
652.1667	894.5000
647.8333	894.1667
644.5000	891.6667
640.6667	891.6667
638.3333	891.6667
636.6667	891.6667
634.1667	891.6667
