434.1667	1563.8334
430.8333	1571.8334
424.8333	1570.5000
410.8333	1586.1667
416.1667	1587.8334
408.1667	1601.1667
411.1667	1601.1667
411.1667	1608.5000
425.8333	1631.8334
416.8333	1636.8334
403.8333	1636.1667
400.8333	1644.1667
424.5000	1673.8334
394.1667	1671.8334
404.8333	1686.5000
402.1667	1689.5000
406.1667	1705.5000
391.1667	1697.5000
393.1667	1703.5000
393.1667	1712.8334
395.5000	1722.8334
384.5000	1716.5000
384.8333	1722.5000
385.1667	1727.1667
385.1667	1734.1667
377.8333	1729.5000
376.8333	1735.5000
377.1667	1739.8334
375.1667	1738.1667
371.5000	1742.8334
368.5000	1746.5000
364.5000	1741.1667
360.1667	1737.5000
353.5000	1737.5000
354.8333	1733.1667
353.8333	1727.5000
353.8333	1719.5000
347.8333	1719.5000
353.1667	1714.8334
339.1667	1714.5000
353.8333	1700.5000
352.5000	1697.5000
347.1667	1697.5000
348.1667	1693.5000
351.5000	1685.5000
357.1667	1681.5000
363.1667	1678.8334
363.1667	1673.8334
357.8333	1671.5000
359.5000	1663.8334
361.1667	1655.5000
361.1667	1649.5000
368.8333	1649.5000
378.8333	1648.1667
382.8333	1644.5000
376.8333	1640.1667
374.5000	1638.5000
378.8333	1629.1667
381.1667	1620.5000
394.8333	1617.8334
393.1667	1610.8334
398.5000	1608.5000
402.1667	1601.5000
400.5000	1595.5000
392.8333	1591.8334
387.8333	1592.5000
387.8333	1588.5000
381.8333	1578.8334
389.8333	1578.1667
395.8333	1574.1667
395.8333	1567.5000
403.8333	1570.5000
411.8333	1570.5000
418.1667	1566.1667
425.8333	1556.8334
434.1667	1557.5000
