241.1667	709.8333
247.5000	706.5000
252.1667	703.1666
261.5000	703.1666
263.1667	700.8333
272.5000	700.5000
274.8333	704.8333
279.5000	703.8333
280.5000	696.1666
283.5000	696.1666
291.5000	697.5000
296.5000	698.8333
301.5000	690.5000
305.1667	689.1666
311.1667	689.1666
320.5000	692.1666
325.8333	691.8333
326.5000	695.8333
329.8333	695.8333
334.8333	685.5000
329.8333	683.5000
338.1667	683.5000
344.8333	685.8333
352.8333	685.8333
358.5000	684.1666
359.1667	680.1666
352.5000	679.8333
352.5000	676.1666
360.1667	675.8333
360.1667	672.5000
357.5000	667.8333
357.1667	664.8333
357.1667	662.8333
357.1667	659.5000
356.8333	656.5000
355.5000	655.8333
355.5000	650.8333
353.1667	652.5000
348.8333	653.1666
345.5000	654.8333
341.8333	654.5000
342.5000	650.8333
343.5000	648.1666
343.5000	641.8333
343.1667	636.5000
337.1667	639.1666
334.1667	644.5000
330.5000	648.8333
329.1667	652.5000
326.5000	658.8333
322.8333	660.8333
320.1667	658.8333
315.5000	651.5000
311.1667	650.5000
307.8333	657.1666
306.8333	660.1666
302.8333	671.5000
301.1667	674.1666
295.1667	675.8333
289.8333	676.1666
284.1667	673.8333
280.8333	676.1666
277.8333	680.5000
275.1667	683.8333
271.8333	686.1666
263.8333	686.1666
259.8333	690.1666
256.1667	691.1666
247.1667	691.1666
244.5000	697.5000
242.8333	699.1666
242.5000	700.1666
241.5000	700.5000
240.5000	701.8333
237.8333	703.8333
237.5000	703.8333
