404	1420
398	1412
390	1401
389	1394
396	1380
386	1382
376	1373
369	1359
372	1351
384	1352
385	1343
367	1334
358	1334
357	1346
347	1338
332	1326
318	1311
316	1297
321	1299
330	1294
331	1263
306	1274
290	1289
280	1280
278	1265
286	1237
284	1227
270	1237
249	1249
242	1253
235	1237
233	1224
226	1204
216	1207
212	1201
202	1191
183	1182
166	1176
166	1187
166	1199
166	1213
171	1213
178	1222
188	1235
177	1247
185	1249
196	1260
219	1263
232	1262
232	1270
226	1281
217	1299
233	1295
253	1291
267	1291
276	1299
275	1309
268	1322
259	1331
271	1335
286	1329
304	1322
316	1326
334	1338
333	1349
325	1370
333	1360
355	1363
369	1375
368	1385
355	1397
372	1404
382	1407
388	1413
396	1421
399	1425
