1925	395
1922	395
1922	396
1919	396
1919	397
1913	397
1913	399
1912	399
1912	400
1910	400
1910	401
1909	401
1909	402
1908	402
1908	403
1907	403
1907	405
1905	405
1905	406
1904	406
1904	409
1905	409
1905	410
1908	410
1908	409
1913	409
1913	408
1916	408
1916	407
1924	407
1924	408
1929	408
1929	409
1933	409
1933	410
1934	410
1934	411
1936	411
1936	412
1943	412
1943	413
1944	413
1944	414
1947	414
1947	419
1948	419
1948	422
1947	422
1947	427
1946	427
1946	428
1945	428
1945	432
1944	432
1944	434
1942	434
1942	436
1941	436
1941	438
1940	438
1940	439
1939	439
1939	442
1938	442
1938	443
1936	443
1936	444
1935	444
1935	445
1933	445
1933	446
1932	446
1932	447
1931	447
1931	448
1930	448
1930	449
1927	449
1927	450
1924	450
1924	451
1922	451
1922	452
1918	452
1918	453
1917	453
1917	454
1916	454
1916	455
1914	455
1914	456
1913	456
1913	457
1912	457
1912	458
1911	458
1911	460
1910	460
1910	462
1909	462
1909	463
1908	463
1908	464
1907	464
1907	467
1908	467
1908	469
1911	469
1911	470
1913	470
1913	471
1915	471
1915	472
1916	472
1916	473
1917	473
1917	474
1919	474
1919	475
1920	475
1920	476
1924	476
1924	475
1928	475
1928	476
1930	476
1930	477
1933	477
1933	478
1935	478
1935	479
1936	479
1936	481
1938	481
1938	482
1939	482
1939	483
1940	483
1940	484
1941	484
1941	489
1939	489
1939	493
1938	493
1938	494
1937	494
1937	495
1936	495
1936	497
1935	497
1935	498
1934	498
1934	499
1933	499
1933	500
1932	500
1932	501
1931	501
1931	502
1930	502
1930	505
1929	505
1929	510
1928	510
1928	512
1927	512
1927	513
1926	513
1926	515
1925	515
1925	516
1924	516
1924	518
1923	518
1923	521
1922	521
1922	522
1921	522
1921	523
1920	523
1920	525
1919	525
1919	526
1918	526
1918	528
1917	528
1917	529
1916	529
1916	531
1915	531
1915	532
1913	532
1913	535
1911	535
1911	537
1910	537
1910	540
1908	540
1908	541
1907	541
1907	543
1906	543
1906	544
1904	544
1904	548
1903	548
1903	549
1902	549
1902	550
1901	550
1901	569
1900	569
1900	571
1899	571
1899	574
1898	574
1898	577
1897	577
1897	578
1896	578
1896	579
1895	579
1895	581
1890	581
1890	582
1889	582
1889	586
1888	586
1888	587
1887	587
1887	585
1886	585
1886	581
1885	581
1885	579
1883	579
1883	580
1881	580
1881	579
1879	579
1879	576
1880	576
1880	565
1879	565
1879	560
1878	560
1878	559
1877	559
1877	541
1876	541
1876	538
1875	538
1875	536
1874	536
1874	532
1873	532
1873	530
1872	530
1872	529
1871	529
1871	526
1870	526
1870	525
1869	525
1869	521
1868	521
1868	515
1869	515
1869	514
1870	514
1870	512
1869	512
1869	514
1867	514
1867	516
1866	516
1866	515
1865	515
1865	512
1864	512
1864	510
1863	510
1863	509
1862	509
1862	508
1861	508
1861	504
1860	504
1860	503
1859	503
1859	501
1858	501
1858	489
1860	489
1860	488
1861	488
1861	486
1863	486
1863	482
1862	482
1862	481
1861	481
1861	479
1859	479
1859	478
1857	478
1857	477
1854	477
1854	476
1852	476
1852	474
1851	474
1851	473
1850	473
1850	472
1849	472
1849	471
1847	471
1847	469
1846	469
1846	468
1844	468
1844	467
1843	467
1843	464
1841	464
1841	461
1837	461
1837	459
1836	459
1836	457
1835	457
1835	455
1834	455
1834	453
1832	453
1832	452
1831	452
1831	445
1833	445
1833	444
1834	444
1834	443
1835	443
1835	442
1838	442
1838	441
1839	441
1839	440
1841	440
1841	439
1844	439
1844	438
1845	438
1845	437
1847	437
1847	435
1849	435
1849	434
1850	434
1850	433
1852	433
1852	434
1855	434
1855	433
1857	433
1857	432
1860	432
1860	431
1872	431
1872	430
1873	430
1873	428
1874	428
1874	420
1872	420
1872	419
1871	419
1871	418
1870	418
1870	416
1868	416
1868	415
1867	415
1867	414
1858	414
1858	413
1855	413
1855	412
1852	412
1852	413
1847	413
1847	412
1843	412
1843	411
1840	411
1840	410
1838	410
1838	409
1835	409
1835	408
1834	408
1834	407
1833	407
1833	406
1830	406
1830	405
1829	405
1829	403
1827	403
1827	400
1824	400
1824	397
1823	397
1823	396
1822	396
1822	392
1821	392
1821	391
1823	391
1823	389
1824	389
1824	388
1829	388
1829	387
1830	387
1830	386
1831	386
1831	385
1837	385
1837	384
1843	384
1843	383
1850	383
1850	382
1852	382
1852	381
1861	381
1861	382
1864	382
1864	383
1868	383
1868	382
1870	382
1870	380
1871	380
1871	376
1870	376
1870	374
1868	374
1868	373
1867	373
1867	371
1865	371
1865	370
1864	370
1864	369
1863	369
1863	368
1861	368
1861	367
1859	367
1859	366
1858	366
1858	365
1855	365
1855	364
1851	364
1851	363
1845	363
1845	364
1843	364
1843	363
1841	363
1841	362
1838	362
1838	361
1837	361
1837	360
1835	360
1835	359
1834	359
1834	358
1833	358
1833	357
1831	357
1831	356
1830	356
1830	355
1829	355
1829	354
1827	354
1827	352
1825	352
1825	351
1824	351
1824	350
1821	350
1821	339
1828	339
1828	338
1829	338
1829	339
1831	339
1831	338
1832	338
1832	339
1838	339
1838	340
1841	340
1841	341
1843	341
1843	342
1846	342
1846	341
1848	341
1848	340
1850	340
1850	339
1857	339
1857	340
1862	340
1862	341
1864	341
1864	342
1867	342
1867	343
1869	343
1869	344
1870	344
1870	341
1869	341
1869	340
1867	340
1867	338
1866	338
1866	337
1864	337
1864	336
1863	336
1863	335
1861	335
1861	334
1860	334
1860	333
1856	333
1856	332
1855	332
1855	331
1851	331
1851	330
1849	330
1849	329
1848	329
1848	328
1846	328
1846	327
1845	327
1845	326
1844	326
1844	325
1843	325
1843	322
1842	322
1842	321
1841	321
1841	320
1840	320
1840	319
1839	319
1839	317
1838	317
1838	316
1837	316
1837	311
1836	311
1836	308
1837	308
1837	306
1838	306
1838	305
1841	305
1841	304
1846	304
1846	305
1852	305
1852	306
1853	306
1853	307
1855	307
1855	308
1857	308
1857	309
1858	309
1858	310
1859	310
1859	311
1870	311
1870	305
1868	305
1868	304
1867	304
1867	302
1866	302
1866	301
1865	301
1865	299
1864	299
1864	298
1863	298
1863	296
1862	296
1862	294
1861	294
1861	284
1862	284
1862	282
1863	282
1863	281
1864	281
1864	279
1865	279
1865	278
1866	278
1866	277
1867	277
1867	276
1868	276
1868	275
1870	275
1870	274
1872	274
1872	273
1875	273
1875	272
1877	272
1877	271
1880	271
1880	270
1889	270
1889	269
1892	269
1892	270
1898	270
1898	271
1899	271
1899	272
1900	272
1900	273
1906	273
1906	274
1907	274
1907	275
1908	275
1908	276
1910	276
1910	278
1912	278
1912	280
1913	280
1913	281
1914	281
1914	282
1916	282
1916	284
1917	284
1917	285
1918	285
1918	286
1919	286
1919	289
1920	289
1920	293
1921	293
1921	296
1922	296
1922	301
1921	301
1921	305
1920	305
1920	309
1919	309
1919	311
1917	311
1917	312
1916	312
1916	313
1915	313
1915	314
1913	314
1913	316
1911	316
1911	317
1910	317
1910	319
1909	319
1909	321
1908	321
1908	322
1907	322
1907	325
1905	325
1905	326
1904	326
1904	331
1907	331
1907	332
1909	332
1909	333
1912	333
1912	332
1913	332
1913	331
1917	331
1917	330
1918	330
1918	329
1919	329
1919	328
1920	328
1920	327
1921	327
1921	326
1923	326
1923	325
1926	325
1926	324
1935	324
1935	323
1936	323
1936	322
1938	322
1938	321
1940	321
1940	320
1942	320
1942	319
1959	319
1959	320
1960	320
1960	321
1961	321
1961	322
1962	322
1962	328
1960	328
1960	329
1959	329
1959	331
1957	331
1957	332
1956	332
1956	333
1955	333
1955	334
1954	334
1954	335
1953	335
1953	337
1951	337
1951	339
1950	339
1950	340
1948	340
1948	341
1947	341
1947	342
1946	342
1946	343
1944	343
1944	345
1941	345
1941	347
1939	347
1939	348
1936	348
1936	349
1934	349
1934	350
1930	350
1930	351
1927	351
1927	352
1924	352
1924	353
1922	353
1922	354
1917	354
1917	355
1915	355
1915	356
1914	356
1914	357
1912	357
1912	358
1911	358
1911	359
1910	359
1910	361
1909	361
1909	362
1908	362
1908	363
1909	363
1909	364
1916	364
1916	363
1917	363
1917	362
1920	362
1920	363
1924	363
1924	362
1941	362
1941	363
1942	363
1942	364
1944	364
1944	363
1947	363
1947	364
1948	364
1948	365
1953	365
1953	366
1956	366
1956	367
1957	367
1957	370
1956	370
1956	373
1955	373
1955	374
1954	374
1954	377
1953	377
1953	378
1951	378
1951	379
1950	379
1950	381
1948	381
1948	383
1947	383
1947	384
1945	384
1945	386
1944	386
1944	387
1943	387
1943	388
1941	388
1941	390
1938	390
1938	391
1936	391
1936	392
1933	392
1933	393
1929	393
1929	394
1925	394
