457.5000	493.5000
448.0000	487.5000
442.5000	480.5000
444.5000	460.0000
439.0000	458.5000
439.0000	449.5000
428.5000	449.5000
429.5000	437.0000
433.0000	431.0000
431.0000	419.0000
433.5000	412.0000
426.0000	412.0000
425.5000	405.0000
425.0000	390.0000
420.0000	394.5000
420.0000	387.5000
415.5000	389.0000
412.0000	379.0000
400.0000	362.5000
379.0000	351.5000
378.0000	365.5000
378.0000	377.5000
383.0000	391.0000
389.5000	411.5000
397.0000	419.5000
403.0000	428.5000
397.5000	430.0000
410.5000	444.0000
407.0000	444.0000
417.0000	458.0000
416.0000	469.0000
423.0000	471.0000
434.0000	485.0000
446.5000	494.5000
