386.0000	1513.5000
373.0000	1505.5000
354.0000	1505.5000
340.5000	1505.5000
330.5000	1505.0000
318.5000	1507.5000
307.5000	1524.0000
296.0000	1506.0000
297.5000	1491.5000
284.0000	1485.0000
273.5000	1487.0000
260.5000	1487.0000
246.5000	1490.0000
232.5000	1498.0000
227.5000	1502.5000
226.5000	1491.5000
226.5000	1475.5000
217.0000	1472.5000
207.0000	1473.0000
189.0000	1473.0000
178.0000	1479.5000
183.0000	1462.0000
168.5000	1471.5000
168.5000	1463.5000
159.5000	1459.5000
147.5000	1459.5000
142.0000	1459.5000
147.0000	1453.0000
143.0000	1452.5000
135.5000	1452.5000
136.0000	1445.0000
114.5000	1443.5000
117.5000	1438.5000
113.5000	1434.5000
106.0000	1430.0000
96.5000	        1424.5000
92.5000	        1421.5000
84.5000	        1412.5000
98.5000	        1412.5000
117.5000	1404.5000
114.5000	1402.0000
147.0000	1409.0000
150.0000	1397.5000
158.5000	1405.0000
167.5000	1415.5000
174.0000	1412.0000
181.5000	1416.5000
186.5000	1415.0000
188.5000	1408.5000
194.5000	1420.0000
204.0000	1430.5000
214.5000	1439.5000
216.0000	1422.5000
221.0000	1416.5000
229.5000	1430.0000
241.0000	1446.5000
247.5000	1446.5000
259.5000	1433.5000
264.0000	1428.0000
264.5000	1445.0000
275.0000	1455.5000
287.5000	1462.5000
297.5000	1457.0000
304.5000	1445.5000
305.5000	1457.0000
310.0000	1462.0000
323.0000	1472.5000
332.5000	1480.5000
343.0000	1486.0000
349.5000	1489.0000
354.5000	1492.0000
361.0000	1496.5000
371.5000	1497.5000
376.0000	1498.5000
381.5000	1504.5000
387.0000	1509.0000
