352.0000	1580.5000
350.0000	1607.5000
339.5000	1611.0000
339.5000	1626.5000
344.5000	1633.5000
333.5000	1636.5000
329.0000	1634.0000
325.5000	1640.0000
340.5000	1656.0000
317.0000	1667.0000
313.5000	1655.0000
310.0000	1670.5000
317.5000	1680.0000
331.5000	1700.5000
309.5000	1697.0000
302.0000	1698.5000
298.5000	1692.5000
297.0000	1713.5000
316.5000	1712.5000
328.5000	1712.5000
323.5000	1723.0000
307.5000	1720.5000
307.5000	1726.0000
297.5000	1726.0000
288.0000	1723.5000
291.5000	1738.5000
311.5000	1750.0000
311.5000	1761.0000
299.0000	1758.0000
288.0000	1757.0000
297.5000	1769.5000
303.0000	1776.5000
301.5000	1784.0000
298.0000	1791.0000
291.0000	1799.0000
286.0000	1804.5000
281.5000	1808.5000
272.0000	1820.5000
263.5000	1810.5000
256.5000	1792.5000
256.5000	1774.0000
273.0000	1762.5000
260.0000	1762.0000
253.0000	1759.5000
275.0000	1751.5000
281.5000	1744.5000
269.5000	1744.0000
269.5000	1739.0000
262.0000	1740.5000
256.0000	1729.0000
270.0000	1729.0000
282.5000	1727.5000
286.5000	1713.5000
281.0000	1716.5000
276.0000	1709.0000
257.5000	1698.0000
282.5000	1698.0000
293.0000	1695.5000
293.0000	1685.0000
279.5000	1684.5000
269.0000	1658.0000
277.5000	1655.5000
294.5000	1664.0000
305.0000	1654.5000
288.0000	1635.0000
307.0000	1632.5000
313.0000	1630.0000
309.5000	1626.0000
317.0000	1622.5000
316.5000	1616.5000
321.0000	1612.0000
324.0000	1603.0000
328.0000	1597.5000
335.5000	1589.5000
340.0000	1582.0000
342.0000	1578.0000
