3759	3084
3744	3064
3755	3005
3720	3030
3704	3016
3713	2997
3705	2984
3725	2936
3667	2952
3667	2929
3667	2882
3661	2865
3631	2880
3605	2906
3605	2874
3619	2877
3615	2862
3624	2838
3623	2810
3604	2816
3581	2828
3575	2829
3589	2812
3575	2800
3572	2782
3573	2756
3547	2772
3544	2742
3527	2716
3523	2742
3516	2724
3507	2705
3473	2676
3464	2674
3451	2674
3439	2674
3417	2664
3409	2664
3425	2696
3425	2721
3423	2741
3409	2748
3424	2776
3433	2796
3437	2808
3428	2808
3441	2829
3460	2834
3484	2857
3468	2874
3452	2874
3481	2893
3489	2918
3517	2917
3528	2926
3509	2934
3509	2944
3499	2972
3500	2993
3535	2969
3572	2956
3572	2966
3549	3006
3536	3037
3612	3024
3640	3010
3640	3021
3625	3037
3631	3050
3632	3062
3688	3057
3691	3073
3687	3082
3728	3093
3735	3101
3744	3110
