886	1339
891	1311
899	1312
895	1293
915	1293
915	1278
918	1279
918	1267
926	1272
926	1259
932	1260
936	1249
936	1243
943	1243
947	1238
947	1233
952	1235
963	1221
963	1214
967	1218
976	1211
982	1205
990	1201
994	1198
995	1191
1001	1195
1010	1192
1017	1191
1023	1189
1032	1187
1042	1186
1039	1193
1035	1199
1031	1203
1025	1208
1021	1213
1017	1221
1013	1225
1009	1230
1005	1236
1007	1243
997	1243
993	1247
997	1251
993	1251
987	1256
981	1259
985	1265
980	1265
977	1269
974	1272
977	1279
972	1279
966	1279
961	1283
960	1288
955	1287
953	1288
958	1298
952	1298
944	1298
937	1298
930	1298
925	1303
921	1309
919	1311
917	1313
913	1315
912	1320
919	1325
915	1325
909	1328
905	1331
902	1335
897	1338
894	1341
