1542	720
1554	720
1554	721
1566	721
1566	722
1579	722
1579	723
1591	723
1591	725
1592	725
1592	726
1593	726
1593	728
1592	728
1592	729
1591	729
1591	734
1586	734
1586	733
1585	733
1585	734
1582	734
1582	733
1576	733
1576	732
1571	732
1571	731
1563	731
1563	730
1559	730
1559	729
1556	729
1556	728
1545	728
1545	727
1540	727
1540	728
1533	728
1533	729
1522	729
1522	728
1519	728
1519	727
1518	727
1518	726
1516	726
1516	725
1513	725
1513	724
1511	724
1511	723
1505	723
1505	724
1502	724
1502	725
1498	725
1498	726
1496	726
1496	727
1495	727
1495	728
1494	728
1494	729
1493	729
1493	731
1491	731
1491	733
1490	733
1490	735
1489	735
1489	736
1488	736
1488	737
1487	737
1487	739
1486	739
1486	740
1485	740
1485	741
1484	741
1484	743
1483	743
1483	744
1482	744
1482	745
1480	745
1480	744
1479	744
1479	736
1478	736
1478	735
1477	735
1477	733
1476	733
1476	732
1475	732
1475	731
1474	731
1474	729
1473	729
1473	728
1472	728
1472	726
1470	726
1470	724
1469	724
1469	722
1468	722
1468	720
1467	720
1467	719
1466	719
1466	717
1464	717
1464	716
1462	716
1462	715
1461	715
1461	714
1456	714
1456	713
1450	713
1450	712
1449	712
1449	713
1447	713
1447	714
1444	714
1444	715
1443	715
1443	716
1442	716
1442	717
1440	717
1440	720
1439	720
1439	722
1438	722
1438	726
1437	726
1437	727
1436	727
1436	734
1434	734
1434	735
1433	735
1433	736
1432	736
1432	737
1431	737
1431	739
1430	739
1430	742
1429	742
1429	745
1428	745
1428	746
1426	746
1426	747
1425	747
1425	748
1424	748
1424	749
1423	749
1423	752
1421	752
1421	754
1419	754
1419	755
1418	755
1418	757
1414	757
1414	754
1415	754
1415	733
1416	733
1416	729
1415	729
1415	726
1416	726
1416	725
1417	725
1417	724
1418	724
1418	719
1417	719
1417	717
1415	717
1415	716
1414	716
1414	714
1413	714
1413	712
1412	712
1412	706
1411	706
1411	705
1410	705
1410	704
1407	704
1407	703
1401	703
1401	704
1399	704
1399	703
1393	703
1393	704
1389	704
1389	705
1387	705
1387	706
1386	706
1386	708
1384	708
1384	710
1383	710
1383	712
1382	712
1382	713
1381	713
1381	714
1380	714
1380	715
1379	715
1379	716
1378	716
1378	722
1377	722
1377	723
1376	723
1376	724
1375	724
1375	726
1374	726
1374	731
1372	731
1372	734
1371	734
1371	737
1370	737
1370	739
1369	739
1369	741
1368	741
1368	743
1367	743
1367	746
1366	746
1366	750
1365	750
1365	751
1361	751
1361	752
1360	752
1360	754
1358	754
1358	756
1357	756
1357	758
1355	758
1355	759
1354	759
1354	760
1352	760
1352	762
1349	762
1349	761
1348	761
1348	760
1347	760
1347	759
1346	759
1346	752
1347	752
1347	749
1348	749
1348	746
1349	746
1349	739
1350	739
1350	737
1351	737
1351	734
1352	734
1352	721
1351	721
1351	720
1349	720
1349	716
1351	716
1351	715
1352	715
1352	714
1354	714
1354	711
1355	711
1355	710
1354	710
1354	706
1353	706
1353	705
1352	705
1352	702
1351	702
1351	701
1350	701
1350	700
1348	700
1348	699
1340	699
1340	702
1338	702
1338	701
1337	701
1337	699
1335	699
1335	698
1334	698
1334	699
1331	699
1331	698
1327	698
1327	697
1326	697
1326	699
1327	699
1327	700
1329	700
1329	702
1328	702
1328	705
1327	705
1327	706
1326	706
1326	710
1325	710
1325	711
1326	711
1326	714
1325	714
1325	715
1324	715
1324	716
1322	716
1322	720
1323	720
1323	729
1322	729
1322	737
1321	737
1321	750
1320	750
1320	751
1317	751
1317	753
1316	753
1316	754
1315	754
1315	759
1314	759
1314	760
1312	760
1312	762
1311	762
1311	767
1310	767
1310	768
1309	768
1309	771
1308	771
1308	773
1307	773
1307	775
1306	775
1306	777
1304	777
1304	778
1302	778
1302	777
1301	777
1301	775
1300	775
1300	762
1299	762
1299	759
1300	759
1300	751
1299	751
1299	748
1300	748
1300	746
1301	746
1301	740
1302	740
1302	737
1301	737
1301	733
1302	733
1302	731
1303	731
1303	726
1302	726
1302	725
1301	725
1301	724
1299	724
1299	723
1298	723
1298	722
1299	722
1299	720
1300	720
1300	719
1301	719
1301	716
1302	716
1302	714
1303	714
1303	702
1301	702
1301	701
1300	701
1300	698
1298	698
1298	697
1297	697
1297	696
1296	696
1296	695
1291	695
1291	697
1285	697
1285	696
1284	696
1284	695
1280	695
1280	696
1278	696
1278	699
1277	699
1277	704
1276	704
1276	705
1275	705
1275	709
1276	709
1276	711
1273	711
1273	712
1272	712
1272	713
1269	713
1269	714
1268	714
1268	719
1267	719
1267	720
1268	720
1268	721
1267	721
1267	722
1266	722
1266	723
1265	723
1265	725
1264	725
1264	728
1263	728
1263	734
1262	734
1262	735
1261	735
1261	740
1254	740
1254	741
1252	741
1252	742
1251	742
1251	743
1250	743
1250	744
1249	744
1249	745
1246	745
1246	746
1242	746
1242	747
1241	747
1241	748
1238	748
1238	747
1237	747
1237	746
1234	746
1234	742
1236	742
1236	740
1237	740
1237	737
1238	737
1238	735
1239	735
1239	734
1240	734
1240	731
1241	731
1241	729
1242	729
1242	727
1243	727
1243	723
1244	723
1244	720
1245	720
1245	719
1246	719
1246	718
1247	718
1247	717
1249	717
1249	716
1250	716
1250	714
1251	714
1251	703
1252	703
1252	700
1253	700
1253	698
1252	698
1252	697
1248	697
1248	698
1245	698
1245	702
1244	702
1244	703
1242	703
1242	705
1241	705
1241	708
1240	708
1240	720
1239	720
1239	721
1237	721
1237	720
1235	720
1235	719
1231	719
1231	721
1230	721
1230	722
1229	722
1229	725
1228	725
1228	728
1227	728
1227	729
1225	729
1225	730
1224	730
1224	731
1223	731
1223	733
1222	733
1222	734
1221	734
1221	735
1220	735
1220	737
1217	737
1217	736
1213	736
1213	737
1211	737
1211	738
1210	738
1210	739
1208	739
1208	740
1202	740
1202	734
1203	734
1203	731
1204	731
1204	730
1205	730
1205	728
1206	728
1206	725
1207	725
1207	724
1208	724
1208	722
1210	722
1210	720
1211	720
1211	719
1212	719
1212	718
1213	718
1213	714
1214	714
1214	713
1215	713
1215	712
1216	712
1216	711
1217	711
1217	707
1216	707
1216	705
1215	705
1215	704
1214	704
1214	703
1212	703
1212	702
1211	702
1211	703
1210	703
1210	705
1209	705
1209	706
1208	706
1208	714
1207	714
1207	721
1206	721
1206	722
1205	722
1205	721
1204	721
1204	719
1203	719
1203	718
1201	718
1201	719
1200	719
1200	720
1199	720
1199	722
1197	722
1197	724
1196	724
1196	725
1195	725
1195	726
1190	726
1190	727
1189	727
1189	728
1187	728
1187	729
1185	729
1185	730
1184	730
1184	729
1182	729
1182	728
1183	728
1183	726
1182	726
1182	722
1183	722
1183	721
1184	721
1184	720
1185	720
1185	717
1186	717
1186	716
1187	716
1187	714
1188	714
1188	712
1189	712
1189	711
1190	711
1190	709
1189	709
1189	708
1187	708
1187	709
1186	709
1186	710
1185	710
1185	714
1184	714
1184	715
1183	715
1183	717
1182	717
1182	720
1180	720
1180	721
1179	721
1179	720
1175	720
1175	721
1174	721
1174	722
1171	722
1171	723
1170	723
1170	724
1167	724
1167	723
1166	723
1166	719
1167	719
1167	715
1166	715
1166	714
1165	714
1165	713
1162	713
1162	714
1160	714
1160	713
1159	713
1159	711
1152	711
1152	709
1154	709
1154	708
1151	708
1151	704
1152	704
1152	700
1151	700
1151	699
1150	699
1150	697
1149	697
1149	694
1148	694
1148	693
1147	693
1147	691
1145	691
1145	690
1144	690
1144	688
1143	688
1143	687
1142	687
1142	685
1141	685
1141	680
1142	680
1142	678
1143	678
1143	677
1144	677
1144	674
1145	674
1145	673
