"";"id";"latitude";"longitude";"elevation";"state";"name";"gsn_flag";"wmo_id";"element";"first_year";"last_year"
"1";"US1AZAP0002";32,3471;-110,9996;748,9;"AZ";"TUCSON 9.9 NNW";"";"";"PRCP";2010;2017
"2";"US1AZAP0002";32,3471;-110,9996;748,9;"AZ";"TUCSON 9.9 NNW";"";"";"SNWD";2013;2013
"3";"US1AZAP0003";36,3047;-109,2233;2141,8;"AZ";"TSAILE 0.5 WNW";"";"";"SNOW";2011;2023
"4";"US1AZAP0003";36,3047;-109,2233;2141,8;"AZ";"TSAILE 0.5 WNW";"";"";"DAPR";2011;2018
"5";"US1AZAP0003";36,3047;-109,2233;2141,8;"AZ";"TSAILE 0.5 WNW";"";"";"WESD";2011;2023
"6";"US1AZAP0004";36,2949;-109,222;2147;"AZ";"TSAILE 0.7 S";"";"";"PRCP";2015;2020
"7";"US1AZAP0007";33,9417;-109,2412;2432,3;"AZ";"NUTRIOSO 1.9 WSW";"";"";"PRCP";2016;2023
"8";"US1AZAP0007";33,9417;-109,2412;2432,3;"AZ";"NUTRIOSO 1.9 WSW";"";"";"SNWD";2016;2023
"9";"US1AZAP0007";33,9417;-109,2412;2432,3;"AZ";"NUTRIOSO 1.9 WSW";"";"";"MDPR";2016;2018
"10";"US1AZAP0007";33,9417;-109,2412;2432,3;"AZ";"NUTRIOSO 1.9 WSW";"";"";"WESF";2017;2021
"11";"US1AZAP0010";33,8499;-109,1034;2502,1;"AZ";"ALPINE 2.5 E";"";"";"PRCP";2016;2020
"12";"US1AZAP0010";33,8499;-109,1034;2502,1;"AZ";"ALPINE 2.5 E";"";"";"SNWD";2016;2019
"13";"US1AZAP0010";33,8499;-109,1034;2502,1;"AZ";"ALPINE 2.5 E";"";"";"MDPR";2016;2019
"14";"US1AZAP0010";33,8499;-109,1034;2502,1;"AZ";"ALPINE 2.5 E";"";"";"WESF";2016;2018
"15";"US1AZAP0013";34,4341;-109,2617;1956,8;"AZ";"ST. JOHNS 7.3 SE";"";"";"SNOW";2016;2022
"16";"US1AZAP0013";34,4341;-109,2617;1956,8;"AZ";"ST. JOHNS 7.3 SE";"";"";"DAPR";2016;2022
"17";"US1AZAP0013";34,4341;-109,2617;1956,8;"AZ";"ST. JOHNS 7.3 SE";"";"";"WESD";2017;2022
"18";"US1AZAP0014";34,13;-109,3077;2146,7;"AZ";"SPRINGERVILLE 1.6 W";"";"";"PRCP";2016;2022
"19";"US1AZAP0014";34,13;-109,3077;2146,7;"AZ";"SPRINGERVILLE 1.6 W";"";"";"SNWD";2016;2022
"20";"US1AZAP0014";34,13;-109,3077;2146,7;"AZ";"SPRINGERVILLE 1.6 W";"";"";"MDPR";2016;2022
"21";"US1AZAP0014";34,13;-109,3077;2146,7;"AZ";"SPRINGERVILLE 1.6 W";"";"";"WESF";2016;2022
"22";"US1AZAP0018";36,1603;-109,5831;1676,1;"AZ";"CHINLE 1.8 WNW";"";"";"SNOW";2018;2020
"23";"US1AZAP0021";34,5857;-109,647;1704,1;"AZ";"CONCHO 8.0 NNW";"";"";"SNOW";2019;2021
"24";"US1AZAP0021";34,5857;-109,647;1704,1;"AZ";"CONCHO 8.0 NNW";"";"";"DAPR";2019;2020
"25";"US1AZAP0021";34,5857;-109,647;1704,1;"AZ";"CONCHO 8.0 NNW";"";"";"WESD";2020;2021
"26";"US1AZAP0022";33,9471;-109,2448;2408,2;"AZ";"NUTRIOSO 2.1 W";"";"";"PRCP";2019;2023
"27";"US1AZAP0022";33,9471;-109,2448;2408,2;"AZ";"NUTRIOSO 2.1 W";"";"";"SNWD";2019;2022
"28";"US1AZAP0022";33,9471;-109,2448;2408,2;"AZ";"NUTRIOSO 2.1 W";"";"";"MDPR";2019;2021
"29";"US1AZAP0022";33,9471;-109,2448;2408,2;"AZ";"NUTRIOSO 2.1 W";"";"";"WESF";2019;2023
"30";"US1AZAP0028";34,4078;-109,4032;1809,3;"AZ";"ST JOHNS 3.5 SSW";"";"";"SNOW";2019;2023
"31";"US1AZCH0002";31,4527;-110,1435;1314;"AZ";"HEREFORD 2.8 NW";"";"";"PRCP";2009;2022
"32";"US1AZCH0002";31,4527;-110,1435;1314;"AZ";"HEREFORD 2.8 NW";"";"";"SNWD";2009;2009
"33";"US1AZCH0002";31,4527;-110,1435;1314;"AZ";"HEREFORD 2.8 NW";"";"";"MDPR";2010;2019
"34";"US1AZCH0002";31,4527;-110,1435;1314;"AZ";"HEREFORD 2.8 NW";"";"";"WESF";2009;2009
"35";"US1AZCH0003";31,564;-110,3163;1407;"AZ";"SIERRA VISTA 0.4 ESE";"";"";"SNOW";2009;2023
"36";"US1AZCH0005";32,2279;-109,2276;1114,3;"AZ";"SAN SIMON 2.6 S";"";"";"SNOW";2009;2023
"37";"US1AZCH0005";32,2279;-109,2276;1114,3;"AZ";"SAN SIMON 2.6 S";"";"";"WESD";2010;2010
"38";"US1AZCH0006";31,9521;-110,3438;1256,4;"AZ";"BENSON 2.5 WSW";"";"";"PRCP";2009;2013
"39";"US1AZCH0006";31,9521;-110,3438;1256,4;"AZ";"BENSON 2.5 WSW";"";"";"SNWD";2009;2009
"40";"US1AZCH0008";31,5023;-110,2396;1386,5;"AZ";"SIERRA VISTA 4.8 SE";"";"";"SNOW";2009;2023
"41";"US1AZCH0008";31,5023;-110,2396;1386,5;"AZ";"SIERRA VISTA 4.8 SE";"";"";"DAPR";2011;2021
"42";"US1AZCH0008";31,5023;-110,2396;1386,5;"AZ";"SIERRA VISTA 4.8 SE";"";"";"WESD";2012;2019
"43";"US1AZCH0010";31,5045;-110,2747;1427,7;"AZ";"SIERRA VISTA 3.5 SSE";"";"";"PRCP";2010;2011
"44";"US1AZCH0012";31,3688;-109,6594;1240,8;"AZ";"DOUGLAS 7.3 WNW";"";"";"PRCP";2009;2020
"45";"US1AZCH0012";31,3688;-109,6594;1240,8;"AZ";"DOUGLAS 7.3 WNW";"";"";"SNWD";2012;2019
"46";"US1AZCH0012";31,3688;-109,6594;1240,8;"AZ";"DOUGLAS 7.3 WNW";"";"";"WESF";2009;2018
"47";"US1AZCH0013";32,0056;-109,3974;1556,3;"AZ";"WILLCOX 30.4 ESE";"";"";"SNOW";2009;2013
"48";"US1AZCH0013";32,0056;-109,3974;1556,3;"AZ";"WILLCOX 30.4 ESE";"";"";"DAPR";2009;2010
"49";"US1AZCH0013";32,0056;-109,3974;1556,3;"AZ";"WILLCOX 30.4 ESE";"";"";"WESD";2009;2012
"50";"US1AZCH0015";31,494;-110,2502;1411,5;"AZ";"SIERRA VISTA 4.9 SE";"";"";"PRCP";2009;2023
"51";"US1AZCH0015";31,494;-110,2502;1411,5;"AZ";"SIERRA VISTA 4.9 SE";"";"";"SNWD";2009;2021
"52";"US1AZCH0015";31,494;-110,2502;1411,5;"AZ";"SIERRA VISTA 4.9 SE";"";"";"MDPR";2011;2022
"53";"US1AZCH0015";31,494;-110,2502;1411,5;"AZ";"SIERRA VISTA 4.9 SE";"";"";"WESF";2009;2013
"54";"US1AZCH0016";31,5507;-110,276;1391,4;"AZ";"SIERRA VISTA 1.4 E";"";"";"SNOW";2009;2011
"55";"US1AZCH0016";31,5507;-110,276;1391,4;"AZ";"SIERRA VISTA 1.4 E";"";"";"MDPR";2010;2010
"56";"US1AZCH0017";31,549;-110,2776;1391,7;"AZ";"SIERRA VISTA 1.3 E";"";"";"SNOW";2009;2022
"57";"US1AZCH0019";31,4419;-110,1654;1337,8;"AZ";"HEREFORD 4.0 W";"";"";"PRCP";1998;2023
"58";"US1AZCH0019";31,4419;-110,1654;1337,8;"AZ";"HEREFORD 4.0 W";"";"";"DAPR";2011;2011
"59";"US1AZCH0021";31,4377;-110,2341;1442,9;"AZ";"HEREFORD 8.1 W";"";"";"PRCP";2010;2012
"60";"US1AZCH0021";31,4377;-110,2341;1442,9;"AZ";"HEREFORD 8.1 W";"";"";"DAPR";2010;2011
"61";"US1AZCH0022";31,6867;-110,3806;1373,7;"AZ";"WHETSTONE 2.6 SW";"";"";"PRCP";2010;2023
"62";"US1AZCH0022";31,6867;-110,3806;1373,7;"AZ";"WHETSTONE 2.6 SW";"";"";"SNWD";2010;2021
"63";"US1AZCH0022";31,6867;-110,3806;1373,7;"AZ";"WHETSTONE 2.6 SW";"";"";"MDPR";2010;2022
"64";"US1AZCH0022";31,6867;-110,3806;1373,7;"AZ";"WHETSTONE 2.6 SW";"";"";"WESF";2010;2023
"65";"US1AZCH0024";31,9161;-110,2222;1130,5;"AZ";"ST. DAVID 1.2 NNW";"";"";"SNOW";2010;2013
"66";"US1AZCH0024";31,9161;-110,2222;1130,5;"AZ";"ST. DAVID 1.2 NNW";"";"";"DAPR";2010;2010
"67";"US1AZCH0026";31,5077;-110,2507;1396,9;"AZ";"SIERRA VISTA 4.1 SE";"";"";"PRCP";2010;2011
"68";"US1AZCH0027";31,4661;-110,2267;1390,2;"AZ";"SIERRA VISTA 7.2 SE";"";"";"PRCP";2010;2023
"69";"US1AZCH0027";31,4661;-110,2267;1390,2;"AZ";"SIERRA VISTA 7.2 SE";"";"";"DAPR";2010;2017
"70";"US1AZCH0027";31,4661;-110,2267;1390,2;"AZ";"SIERRA VISTA 7.2 SE";"";"";"WESF";2018;2019
"71";"US1AZCH0028";31,5008;-110,2616;1411,8;"AZ";"SIERRA VISTA 4.1 SSE";"";"";"SNOW";2010;2012
"72";"US1AZCH0028";31,5008;-110,2616;1411,8;"AZ";"SIERRA VISTA 4.1 SSE";"";"";"WESD";2010;2010
"73";"US1AZCH0031";31,4233;-110,2386;1474,6;"AZ";"HEREFORD 8.4 W";"";"";"PRCP";2010;2023
"74";"US1AZCH0031";31,4233;-110,2386;1474,6;"AZ";"HEREFORD 8.4 W";"";"";"SNWD";2011;2019
"75";"US1AZCH0031";31,4233;-110,2386;1474,6;"AZ";"HEREFORD 8.4 W";"";"";"MDPR";2012;2020
"76";"US1AZCH0031";31,4233;-110,2386;1474,6;"AZ";"HEREFORD 8.4 W";"";"";"WESF";2012;2022
"77";"US1AZCH0032";31,5611;-110,2219;1321;"AZ";"SIERRA VISTA 4.7 E";"";"";"SNOW";2010;2016
"78";"US1AZCH0033";31,8814;-109,1958;1612,1;"AZ";"PORTAL 3.9 SW";"";"";"SNOW";2010;2015
"79";"US1AZCH0033";31,8814;-109,1958;1612,1;"AZ";"PORTAL 3.9 SW";"";"";"MDPR";2010;2015
"80";"US1AZCH0036";31,5104;-110,2631;1407,9;"AZ";"SIERRA VISTA 3.5 SE";"";"";"SNOW";2010;2013
"81";"US1AZCH0036";31,5104;-110,2631;1407,9;"AZ";"SIERRA VISTA 3.5 SE";"";"";"DAPR";2012;2013
"82";"US1AZCH0036";31,5104;-110,2631;1407,9;"AZ";"SIERRA VISTA 3.5 SE";"";"";"WESF";2013;2013
"83";"US1AZCH0037";31,9988;-110,2797;1085,4;"AZ";"BENSON 2.7 NNE";"";"";"SNOW";2010;2012
"84";"US1AZCH0039";31,6769;-110,3323;1318,6;"AZ";"HUACHUCA CITY 3.4 N";"";"";"SNOW";2011;2023
"85";"US1AZCH0039";31,6769;-110,3323;1318,6;"AZ";"HUACHUCA CITY 3.4 N";"";"";"DAPR";2011;2021
"86";"US1AZCH0039";31,6769;-110,3323;1318,6;"AZ";"HUACHUCA CITY 3.4 N";"";"";"WESD";2011;2013
"87";"US1AZCH0041";31,4303;-110,2318;1449,3;"AZ";"SIERRA VISTA 9.2 SSE";"";"";"PRCP";2011;2016
"88";"US1AZCH0041";31,4303;-110,2318;1449,3;"AZ";"SIERRA VISTA 9.2 SSE";"";"";"SNWD";2016;2016
"89";"US1AZCH0041";31,4303;-110,2318;1449,3;"AZ";"SIERRA VISTA 9.2 SSE";"";"";"MDPR";2015;2015
"90";"US1AZCH0048";31,4164;-109,8778;1529,5;"AZ";"BISBEE 3.0 ESE";"";"";"PRCP";2013;2015
"91";"US1AZCH0048";31,4164;-109,8778;1529,5;"AZ";"BISBEE 3.0 ESE";"";"";"DAPR";2013;2015
"92";"US1AZCH0048";31,4164;-109,8778;1529,5;"AZ";"BISBEE 3.0 ESE";"";"";"WESF";2015;2015
"93";"US1AZCH0049";31,7494;-110,0795;1328;"AZ";"TOMBSTONE 3.0 NNW";"";"";"SNOW";2013;2021
"94";"US1AZCH0049";31,7494;-110,0795;1328;"AZ";"TOMBSTONE 3.0 NNW";"";"";"DAPR";2014;2021
"95";"US1AZCH0049";31,7494;-110,0795;1328;"AZ";"TOMBSTONE 3.0 NNW";"";"";"WESD";2016;2016
"96";"US1AZCH0050";31,3411;-109,5226;1246;"AZ";"DOUGLAS 1.0 E";"";"";"PRCP";2013;2023
"97";"US1AZCH0050";31,3411;-109,5226;1246;"AZ";"DOUGLAS 1.0 E";"";"";"DAPR";2013;2013
"98";"US1AZCH0051";31,4594;-110,2836;1528,6;"AZ";"HEREFORD 11.1 WNW";"";"";"PRCP";2013;2022
"99";"US1AZCH0051";31,4594;-110,2836;1528,6;"AZ";"HEREFORD 11.1 WNW";"";"";"SNWD";2019;2019
"100";"US1AZCH0052";31,4338;-110,116;1289,9;"AZ";"HEREFORD 1.1 WSW";"";"";"PRCP";2013;2017
"101";"US1AZCH0052";31,4338;-110,116;1289,9;"AZ";"HEREFORD 1.1 WSW";"";"";"DAPR";2013;2017
"102";"US1AZCH0054";31,3516;-110,2132;1455,1;"AZ";"HEREFORD 9.0 SW";"";"";"PRCP";2013;2022
"103";"US1AZCH0054";31,3516;-110,2132;1455,1;"AZ";"HEREFORD 9.0 SW";"";"";"SNWD";2016;2019
"104";"US1AZCH0054";31,3516;-110,2132;1455,1;"AZ";"HEREFORD 9.0 SW";"";"";"MDPR";2019;2019
"105";"US1AZCH0057";31,53;-110,2804;1410;"AZ";"SIERRA VISTA 1.8 SE";"";"";"SNOW";2014;2023
"106";"US1AZCH0057";31,53;-110,2804;1410;"AZ";"SIERRA VISTA 1.8 SE";"";"";"DAPR";2014;2020
"107";"US1AZCH0058";31,9512;-110,4182;1318;"AZ";"BENSON 7.5 W";"";"";"PRCP";2014;2014
"108";"US1AZCH0060";31,5176;-110,2743;1414,9;"AZ";"SIERRA VISTA 2.7 SE";"";"";"PRCP";2014;2017
"109";"US1AZCH0060";31,5176;-110,2743;1414,9;"AZ";"SIERRA VISTA 2.7 SE";"";"";"MDPR";2018;2018
"110";"US1AZCH0061";31,3379;-109,553;1212,5;"AZ";"DOUGLAS 0.8 W";"";"";"PRCP";2014;2023
"111";"US1AZCH0063";31,4523;-110,2249;1403,3;"AZ";"HEREFORD 7.8 WNW";"";"";"PRCP";2014;2021
"112";"US1AZCH0063";31,4523;-110,2249;1403,3;"AZ";"HEREFORD 7.8 WNW";"";"";"DAPR";2015;2021
"113";"US1AZCH0064";31,9551;-110,3483;1255,2;"AZ";"BENSON 3.4 W";"";"";"PRCP";2015;2023
"114";"US1AZCH0064";31,9551;-110,3483;1255,2;"AZ";"BENSON 3.4 W";"";"";"DAPR";2015;2021
"115";"US1AZCH0064";31,9551;-110,3483;1255,2;"AZ";"BENSON 3.4 W";"";"";"WESF";2016;2016
"116";"US1AZCH0066";31,437;-110,1296;1304,5;"AZ";"HEREFORD 1.9 WSW";"";"";"SNOW";2016;2023
"117";"US1AZCH0068";31,3992;-110,1952;1405,7;"AZ";"HEREFORD 6.5 WSW";"";"";"PRCP";2017;2018
"118";"US1AZCH0068";31,3992;-110,1952;1405,7;"AZ";"HEREFORD 6.5 WSW";"";"";"DAPR";2018;2018
"119";"US1AZCH0069";31,4583;-109,5969;1251,5;"AZ";"DOUGLAS 8.8 NNW";"";"";"PRCP";2017;2020
"120";"US1AZCH0071";31,4937;-110,252;1414;"AZ";"SIERRA VISTA 4.8 SE";"";"";"PRCP";2018;2023
"121";"US1AZCH0071";31,4937;-110,252;1414;"AZ";"SIERRA VISTA 4.8 SE";"";"";"SNWD";2018;2021
"122";"US1AZCH0072";31,8013;-109,0981;1301,5;"AZ";"PORTAL 8.2 SSE";"";"";"PRCP";2018;2023
"123";"US1AZCH0072";31,8013;-109,0981;1301,5;"AZ";"PORTAL 8.2 SSE";"";"";"SNWD";2018;2023
"124";"US1AZCH0072";31,8013;-109,0981;1301,5;"AZ";"PORTAL 8.2 SSE";"";"";"MDPR";2018;2021
"125";"US1AZCH0072";31,8013;-109,0981;1301,5;"AZ";"PORTAL 8.2 SSE";"";"";"WESF";2018;2022
"126";"US1AZCH0073";31,8986;-110,2227;1113,7;"AZ";"ST. DAVID 0.6 SW";"";"";"SNOW";2018;2023
"127";"US1AZCH0073";31,8986;-110,2227;1113,7;"AZ";"ST. DAVID 0.6 SW";"";"";"DAPR";2019;2022
"128";"US1AZCH0074";31,3542;-110,0947;1321,3;"AZ";"BISBEE 11.9 WSW";"";"";"PRCP";2019;2020
"129";"US1AZCH0074";31,3542;-110,0947;1321,3;"AZ";"BISBEE 11.9 WSW";"";"";"DAPR";2020;2020
"130";"US1AZCH0075";31,4115;-109,8799;1509,1;"AZ";"BISBEE 3.1 SE";"";"";"PRCP";2019;2023
"131";"US1AZCH0075";31,4115;-109,8799;1509,1;"AZ";"BISBEE 3.1 SE";"";"";"DAPR";2019;2022
"132";"US1AZCH0076";31,3447;-109,5518;1215,8;"AZ";"DOUGLAS 0.8 WNW";"";"";"PRCP";2020;2023
"133";"US1AZCH0077";31,5092;-110,273;1427,1;"AZ";"SIERRA VISTA 3.2 SSE";"";"";"PRCP";2020;2023
"134";"US1AZCH0077";31,5092;-110,273;1427,1;"AZ";"SIERRA VISTA 3.2 SSE";"";"";"SNWD";2021;2021
"135";"US1AZCH0078";31,5452;-110,3727;1570,9;"AZ";"FORT HUACHUCA 1.5 WSW";"";"";"PRCP";2020;2021
"136";"US1AZCH0078";31,5452;-110,3727;1570,9;"AZ";"FORT HUACHUCA 1.5 WSW";"";"";"WESF";2021;2021
"137";"US1AZCH0079";31,5099;-110,2625;1412,1;"AZ";"SIERRA VISTA 3.5 SE";"";"";"SNOW";2020;2023
"138";"US1AZCH0079";31,5099;-110,2625;1412,1;"AZ";"SIERRA VISTA 3.5 SE";"";"";"DAPR";2021;2023
"139";"US1AZCH0080";31,833;-110,3452;1393,9;"AZ";"BENSON 9.4 SSW (MAINTENANCE)";"";"";"PRCP";2020;2023
"140";"US1AZCH0080";31,833;-110,3452;1393,9;"AZ";"BENSON 9.4 SSW (MAINTENANCE)";"";"";"SNWD";2023;2023
"141";"US1AZCH0080";31,833;-110,3452;1393,9;"AZ";"BENSON 9.4 SSW (MAINTENANCE)";"";"";"MDPR";2021;2021
"142";"US1AZCH0081";31,8362;-110,349;1409,4;"AZ";"BENSON 9.2 SSW (HUMMINGBIRD GA";"";"";"SNOW";2020;2023
"143";"US1AZCH0081";31,8362;-110,349;1409,4;"AZ";"BENSON 9.2 SSW (HUMMINGBIRD GA";"";"";"MDPR";2021;2021
"144";"US1AZCH0082";31,4302;-110,2317;1450,5;"AZ";"HEREFORD 8.1 W";"";"";"SNOW";2020;2022
"145";"US1AZCH0082";31,4302;-110,2317;1450,5;"AZ";"HEREFORD 8.1 W";"";"";"DAPR";2021;2021
"146";"US1AZCH0085";31,7562;-110,072;1347,2;"AZ";"TOMBSTONE 3.3 NNW";"";"";"PRCP";2021;2023
"147";"US1AZCH0085";31,7562;-110,072;1347,2;"AZ";"TOMBSTONE 3.3 NNW";"";"";"SNWD";2022;2022
"148";"US1AZCH0086";31,5096;-110,2502;1399,3;"AZ";"SIERRA VISTA 4.0 SE";"";"";"SNOW";2021;2023
"149";"US1AZCN0002";35,0938;-111,6954;2078,7;"AZ";"FLAGSTAFF 7.8 SSW";"";"";"PRCP";2009;2017
"150";"US1AZCN0002";35,0938;-111,6954;2078,7;"AZ";"FLAGSTAFF 7.8 SSW";"";"";"SNWD";2009;2017
"151";"US1AZCN0002";35,0938;-111,6954;2078,7;"AZ";"FLAGSTAFF 7.8 SSW";"";"";"WESF";2009;2014
"152";"US1AZCN0003";35,2432;-112,1951;2080,6;"AZ";"WILLIAMS 0.4 SW";"";"";"SNOW";2009;2023
"153";"US1AZCN0003";35,2432;-112,1951;2080,6;"AZ";"WILLIAMS 0.4 SW";"";"";"DAPR";2013;2021
"154";"US1AZCN0003";35,2432;-112,1951;2080,6;"AZ";"WILLIAMS 0.4 SW";"";"";"WESD";2009;2019
"155";"US1AZCN0006";35,233;-111,6687;2160,4;"AZ";"FLAGSTAFF 3.2 NNW";"";"";"PRCP";2009;2018
"156";"US1AZCN0006";35,233;-111,6687;2160,4;"AZ";"FLAGSTAFF 3.2 NNW";"";"";"WESF";2009;2009
"157";"US1AZCN0007";35,1904;-111,6742;2120,8;"AZ";"FLAGSTAFF 1.4 W";"";"";"SNOW";2009;2013
"158";"US1AZCN0007";35,1904;-111,6742;2120,8;"AZ";"FLAGSTAFF 1.4 W";"";"";"DAPR";2010;2011
"159";"US1AZCN0007";35,1904;-111,6742;2120,8;"AZ";"FLAGSTAFF 1.4 W";"";"";"WESD";2009;2012
"160";"US1AZCN0010";36,9109;-111,4519;1332,6;"AZ";"PAGE 0.1 WNW";"";"";"PRCP";2009;2014
"161";"US1AZCN0010";36,9109;-111,4519;1332,6;"AZ";"PAGE 0.1 WNW";"";"";"SNWD";2009;2014
"162";"US1AZCN0010";36,9109;-111,4519;1332,6;"AZ";"PAGE 0.1 WNW";"";"";"MDPR";2011;2011
"163";"US1AZCN0010";36,9109;-111,4519;1332,6;"AZ";"PAGE 0.1 WNW";"";"";"WESF";2009;2013
"164";"US1AZCN0012";35,159;-111,6686;2120,2;"AZ";"FLAGSTAFF 2.4 SSW";"";"";"SNOW";2009;2011
"165";"US1AZCN0012";35,159;-111,6686;2120,2;"AZ";"FLAGSTAFF 2.4 SSW";"";"";"DAPR";2010;2010
"166";"US1AZCN0013";35,277;-111,499;1997;"AZ";"FLAGSTAFF 10.4 NE";"";"";"PRCP";2009;2010
"167";"US1AZCN0013";35,277;-111,499;1997;"AZ";"FLAGSTAFF 10.4 NE";"";"";"SNWD";2009;2009
"168";"US1AZCN0013";35,277;-111,499;1997;"AZ";"FLAGSTAFF 10.4 NE";"";"";"MDPR";2009;2009
"169";"US1AZCN0013";35,277;-111,499;1997;"AZ";"FLAGSTAFF 10.4 NE";"";"";"WESF";2009;2009
"170";"US1AZCN0014";35,2191;-111,6013;2124,5;"AZ";"FLAGSTAFF 3.4 NE";"";"";"SNOW";2009;2023
"171";"US1AZCN0014";35,2191;-111,6013;2124,5;"AZ";"FLAGSTAFF 3.4 NE";"";"";"DAPR";2011;2011
"172";"US1AZCN0014";35,2191;-111,6013;2124,5;"AZ";"FLAGSTAFF 3.4 NE";"";"";"WESD";2009;2019
"173";"US1AZCN0019";35,1926;-111,5874;2097;"AZ";"FLAGSTAFF 3.5 E";"";"";"PRCP";2009;2023
"174";"US1AZCN0019";35,1926;-111,5874;2097;"AZ";"FLAGSTAFF 3.5 E";"";"";"SNWD";2009;2023
"175";"US1AZCN0019";35,1926;-111,5874;2097;"AZ";"FLAGSTAFF 3.5 E";"";"";"MDPR";2009;2022
"176";"US1AZCN0019";35,1926;-111,5874;2097;"AZ";"FLAGSTAFF 3.5 E";"";"";"WESF";2009;2023
"177";"US1AZCN0020";35,1934;-112,1765;2209,8;"AZ";"WILLIAMS 3.3 SSE";"";"";"SNOW";2009;2023
"178";"US1AZCN0020";35,1934;-112,1765;2209,8;"AZ";"WILLIAMS 3.3 SSE";"";"";"DAPR";2010;2022
"179";"US1AZCN0020";35,1934;-112,1765;2209,8;"AZ";"WILLIAMS 3.3 SSE";"";"";"WESD";2009;2022
"180";"US1AZCN0021";35,256;-111,7404;2231,1;"AZ";"FLAGSTAFF 6.8 NW";"";"";"PRCP";2009;2022
"181";"US1AZCN0021";35,256;-111,7404;2231,1;"AZ";"FLAGSTAFF 6.8 NW";"";"";"SNWD";2009;2019
"182";"US1AZCN0021";35,256;-111,7404;2231,1;"AZ";"FLAGSTAFF 6.8 NW";"";"";"MDPR";2016;2022
"183";"US1AZCN0021";35,256;-111,7404;2231,1;"AZ";"FLAGSTAFF 6.8 NW";"";"";"WESF";2009;2018
"184";"US1AZCN0022";35,2306;-111,6731;2175,1;"AZ";"FLAGSTAFF 3.1 NNW";"";"";"SNOW";2009;2016
"185";"US1AZCN0022";35,2306;-111,6731;2175,1;"AZ";"FLAGSTAFF 3.1 NNW";"";"";"MDPR";2010;2015
"186";"US1AZCN0026";35,2207;-111,6088;2114,7;"AZ";"FLAGSTAFF 3.1 NE";"";"";"SNOW";2011;2013
"187";"US1AZCN0026";35,2207;-111,6088;2114,7;"AZ";"FLAGSTAFF 3.1 NE";"";"";"DAPR";2011;2013
"188";"US1AZCN0026";35,2207;-111,6088;2114,7;"AZ";"FLAGSTAFF 3.1 NE";"";"";"WESD";2011;2011
"189";"US1AZCN0027";35,2617;-111,5343;2018,7;"AZ";"FLAGSTAFF 8.2 NE";"";"";"PRCP";2011;2023
"190";"US1AZCN0027";35,2617;-111,5343;2018,7;"AZ";"FLAGSTAFF 8.2 NE";"";"";"SNWD";2011;2023
"191";"US1AZCN0027";35,2617;-111,5343;2018,7;"AZ";"FLAGSTAFF 8.2 NE";"";"";"WESF";2012;2023
"192";"US1AZCN0028";35,206;-111,638;2119,6;"AZ";"FLAGSTAFF 1.3 NNE";"";"";"SNOW";2011;2014
"193";"US1AZCN0031";35,1938;-111,5927;2099,5;"AZ";"FLAGSTAFF 3.2 E";"";"";"SNOW";2013;2022
"194";"US1AZCN0031";35,1938;-111,5927;2099,5;"AZ";"FLAGSTAFF 3.2 E";"";"";"DAPR";2014;2020
"195";"US1AZCN0031";35,1938;-111,5927;2099,5;"AZ";"FLAGSTAFF 3.2 E";"";"";"WESD";2013;2017
"196";"US1AZCN0033";35,1704;-111,6815;2146,7;"AZ";"FLAGSTAFF 2.2 SW";"";"";"PRCP";2015;2023
"197";"US1AZCN0033";35,1704;-111,6815;2146,7;"AZ";"FLAGSTAFF 2.2 SW";"";"";"SNWD";2015;2022
"198";"US1AZCN0033";35,1704;-111,6815;2146,7;"AZ";"FLAGSTAFF 2.2 SW";"";"";"MDPR";2016;2017
"199";"US1AZCN0033";35,1704;-111,6815;2146,7;"AZ";"FLAGSTAFF 2.2 SW";"";"";"WESF";2015;2015
"200";"US1AZCN0042";35,265;-111,5436;2040,9;"AZ";"FLAGSTAFF 7.9 NE";"";"";"SNOW";2016;2023
"201";"US1AZCN0043";35,268;-111,538;2035,5;"AZ";"FLAGSTAFF 8.3 NE";"";"";"PRCP";2016;2017
"202";"US1AZCN0043";35,268;-111,538;2035,5;"AZ";"FLAGSTAFF 8.3 NE";"";"";"SNWD";2016;2016
"203";"US1AZCN0043";35,268;-111,538;2035,5;"AZ";"FLAGSTAFF 8.3 NE";"";"";"WESF";2016;2016
"204";"US1AZCN0044";35,3113;-111,5524;2073,9;"AZ";"FLAGSTAFF 10.0 NNE";"";"";"SNOW";2016;2022
"205";"US1AZCN0044";35,3113;-111,5524;2073,9;"AZ";"FLAGSTAFF 10.0 NNE";"";"";"DAPR";2020;2020
"206";"US1AZCN0044";35,3113;-111,5524;2073,9;"AZ";"FLAGSTAFF 10.0 NNE";"";"";"WESD";2017;2017
"207";"US1AZCN0046";35,224;-111,5916;2098,9;"AZ";"FLAGSTAFF 4.1 NE";"";"";"PRCP";2016;2023
"208";"US1AZCN0046";35,224;-111,5916;2098,9;"AZ";"FLAGSTAFF 4.1 NE";"";"";"SNWD";2016;2023
"209";"US1AZCN0046";35,224;-111,5916;2098,9;"AZ";"FLAGSTAFF 4.1 NE";"";"";"MDPR";2016;2021
"210";"US1AZCN0046";35,224;-111,5916;2098,9;"AZ";"FLAGSTAFF 4.1 NE";"";"";"WESF";2016;2023
